Month,ZipCode,ZipName,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2013-07-01,78754.0,"Austin, TX",182500.0,-0.0135,0.0742,59.0,0.0,0.0351,34.0,-0.2444,-0.4848,28.0,0.0,0.4,8.0,1.0,,4.0,-0.5,-0.6667,0.0,,,182700.0,-0.0092,0.0973,59.0,0.0,0.0351,0.0,0.0,0.0
2013-07-01,78756.0,"Austin, TX",449500.0,0.3067,0.2698,47.0,0.093,-0.0962,32.0,-0.0857,-0.1795,20.0,-0.1667,0.25,0.0,,,12.0,,0.5,0.0,,,414600.0,0.0319,0.0555,47.0,0.093,-0.0962,0.0,0.0,0.0
2013-07-01,78757.0,"Austin, TX",298500.0,0.0297,0.1945,83.0,-0.046,-0.3252,26.0,-0.1034,-0.3953,38.0,-0.2083,-0.2692,2.0,-0.5,,12.0,0.0,-0.5,0.0,,,297000.0,0.0484,0.1928,83.0,-0.046,-0.3252,0.0,0.0,0.0
2013-07-01,78758.0,"Austin, TX",161000.0,0.0222,0.1599,73.0,-0.0519,-0.2151,33.0,0.0645,-0.34,34.0,-0.15,-0.0556,4.0,0.0,,14.0,-0.4167,-0.125,0.0,,,174800.0,0.0575,0.2114,73.0,-0.0519,-0.2151,0.0,0.0,0.0
2013-07-01,78759.0,"Austin, TX",349500.0,0.013,0.1847,107.0,-0.0614,-0.3228,30.0,0.0,-0.3333,52.0,-0.1875,-0.1875,4.0,-0.5,,28.0,0.0,-0.125,0.0,,,365600.0,0.0342,0.1012,107.0,-0.0614,-0.3228,0.0,0.0,0.0
2013-06-01,78701.0,"Austin, TX",534500.0,0.176,,95.0,0.0,,55.0,-0.0351,,24.0,-0.25,-0.25,0.0,-1.0,,8.0,-0.3333,-0.5,0.0,,,823500.0,0.0799,0.1343,95.0,0.0,-0.246,0.0,0.0,0.0
2013-06-01,78702.0,"Austin, TX",299000.0,0.0091,,82.0,0.0123,-0.0989,36.0,0.0286,-0.28,24.0,-0.5,-0.2,0.0,-1.0,-1.0,16.0,0.1429,0.0,0.0,,,330500.0,0.0293,0.288,82.0,0.0123,-0.0989,0.0,0.0,0.0
2013-06-01,78703.0,"Austin, TX",782000.0,0.0162,0.0734,137.0,-0.0486,-0.301,48.0,0.1429,-0.1579,52.0,-0.1875,0.1304,4.0,1.0,0.0,28.0,0.0769,-0.3,0.0,,,1207000.0,0.0651,0.212,137.0,-0.0486,-0.301,0.0,0.0,0.0
2013-06-01,78704.0,"Austin, TX",385000.0,-0.0541,-0.0246,234.0,0.1304,0.0263,37.0,0.0,-0.2128,108.0,0.0189,0.3171,4.0,-0.3333,-0.3333,52.0,0.3684,0.0833,0.0,,,447500.0,-0.0587,-0.0038,234.0,0.1304,0.0263,0.0,0.0,0.0
2013-06-01,78705.0,"Austin, TX",217000.0,0.0314,0.0855,81.0,-0.1563,-0.3468,48.0,-0.0943,-0.1864,36.0,0.2857,0.0588,0.0,,,12.0,0.0,-0.5,0.0,,,336600.0,0.0457,0.1322,81.0,-0.1563,-0.3468,0.0,0.0,0.0
2013-06-01,78717.0,"Austin, TX",274300.0,0.0205,0.0976,131.0,0.0738,-0.1208,30.0,0.1111,-0.2683,76.0,0.0556,0.1515,16.0,7.0,0.3333,40.0,0.8182,0.1765,0.0,,,293800.0,-0.0091,0.0572,131.0,0.0738,-0.1208,0.0,0.0,0.0
2013-06-01,78721.0,"Austin, TX",154500.0,0.0151,0.1036,31.0,0.1481,-0.3111,34.0,0.2143,-0.6,16.0,0.0,-0.1111,0.0,,,4.0,1.0,0.0,0.0,,,192400.0,0.0761,0.2708,31.0,0.1481,-0.3111,0.0,0.0,0.0
2013-06-01,78723.0,"Austin, TX",225000.0,0.049,0.0922,81.0,0.1571,-0.1196,30.0,0.0345,,40.0,-0.2593,0.1111,0.0,-1.0,,16.0,3.0,-0.2,0.0,,,241900.0,0.0233,0.0351,81.0,0.1571,-0.1196,0.0,0.0,0.0
2013-06-01,78726.0,"Austin, TX",380000.0,0.0196,0.044,46.0,0.1795,0.15,30.0,-0.3182,-0.2105,24.0,0.3333,0.2,0.0,-1.0,-1.0,8.0,0.3333,-0.3333,0.0,,,489100.0,-0.0512,0.2496,46.0,0.1795,0.15,0.0,0.0,0.0
2013-06-01,78727.0,"Austin, TX",228500.0,0.0467,0.0923,67.0,-0.0147,-0.4274,24.0,-0.0769,-0.4667,36.0,-0.0526,-0.3077,0.0,,,8.0,1.0,-0.5,0.0,,,231500.0,0.0335,0.0858,67.0,-0.0147,-0.4274,0.0,0.0,0.0
2013-06-01,78729.0,"Austin, TX",224900.0,0.0283,0.1376,73.0,0.0282,-0.3241,30.0,0.0,-0.3333,36.0,-0.1818,-0.28,4.0,1.0,,12.0,0.0,-0.4545,0.0,,,226600.0,0.0418,0.1398,73.0,0.0282,-0.3241,0.0,0.0,0.0
2013-06-01,78730.0,"Austin, TX",725000.0,0.0105,0.0372,102.0,-0.0377,-0.3014,51.0,-0.0192,-0.378,28.0,-0.1765,-0.125,8.0,0.0,3.0,16.0,0.3333,-0.4286,0.0,,,974100.0,0.1158,-0.0691,102.0,-0.0377,-0.3014,0.0,0.0,0.0
2013-06-01,78731.0,"Austin, TX",597900.0,-0.0476,0.0783,152.0,0.1515,-0.1059,38.0,0.0556,-0.2245,64.0,0.0323,0.0323,4.0,1.0,,36.0,0.2,-0.2174,0.0,,,772200.0,-0.0367,0.0255,152.0,0.1515,-0.1059,0.0,0.0,0.0
2013-06-01,78732.0,"Austin, TX",509000.0,0.0133,-0.0475,185.0,0.142,-0.0365,39.0,0.0263,,52.0,-0.4091,0.1818,8.0,3.0,,56.0,0.4,0.2727,0.0,,,815100.0,-0.0066,0.0654,185.0,0.142,-0.0365,0.0,0.0,0.0
2013-06-01,78733.0,"Austin, TX",850000.0,0.0012,0.0942,68.0,-0.0811,-0.2093,55.0,0.0185,-0.2029,16.0,-0.1111,-0.5,4.0,,,12.0,-0.1429,0.0,0.0,,,1427500.0,-0.0298,0.0783,68.0,-0.0811,-0.2093,0.0,0.0,0.0
2013-06-01,78734.0,"Austin, TX",445000.0,0.0961,0.0862,343.0,0.0363,-0.1205,65.0,-0.0299,-0.1447,96.0,0.0213,-0.04,16.0,0.3333,0.6,72.0,0.3846,-0.1429,0.0,,,801600.0,0.0135,0.1352,343.0,0.0363,-0.1205,0.0,0.0,0.0
2013-06-01,78735.0,"Austin, TX",750000.0,-0.0234,-0.022,100.0,0.0526,-0.1667,47.0,0.3056,-0.0408,36.0,-0.1429,0.125,0.0,-1.0,,16.0,-0.1111,0.1429,0.0,,,1077300.0,-0.0239,0.0881,100.0,0.0526,-0.1667,0.0,0.0,0.0
2013-06-01,78736.0,"Austin, TX",435000.0,0.0861,,36.0,-0.0769,-0.1628,52.0,0.0612,0.2093,20.0,2.3333,-0.2308,0.0,-1.0,,4.0,0.0,-0.6667,0.0,,,671900.0,0.1122,0.0732,36.0,-0.0769,-0.1628,0.0,0.0,0.0
2013-06-01,78737.0,"Austin, TX",399500.0,0.0513,0.119,125.0,-0.0876,-0.183,51.0,-0.1905,-0.25,32.0,-0.1111,-0.2727,12.0,-0.25,5.0,20.0,-0.3333,-0.5,0.0,,,434000.0,0.0529,0.1123,125.0,-0.0876,-0.183,0.0,0.0,0.0
2013-06-01,78738.0,"Austin, TX",595000.0,0.0102,0.0834,312.0,-0.0032,-0.0517,62.0,0.0333,-0.0746,72.0,-0.1628,-0.1429,24.0,0.7143,3.0,52.0,0.1304,-0.2778,0.0,,,781600.0,-0.0019,0.0376,312.0,-0.0032,-0.0517,0.0,0.0,0.0
2013-06-01,78739.0,"Austin, TX",399500.0,-0.0013,0.0653,85.0,0.0119,-0.1584,25.0,-0.1667,-0.3421,44.0,-0.0833,-0.0435,4.0,0.0,,20.0,1.0,0.1111,0.0,,,417000.0,-0.0086,0.0851,85.0,0.0119,-0.1584,0.0,0.0,0.0
2013-06-01,78741.0,"Austin, TX",161000.0,0.0025,0.2262,44.0,-0.0222,-0.45,37.0,0.0,-0.1591,20.0,0.1111,-0.2308,0.0,,,0.0,,-1.0,0.0,,,168600.0,-0.0117,0.228,44.0,-0.0222,-0.45,0.0,0.0,0.0
2013-06-01,78744.0,"Austin, TX",125000.0,-0.0537,0.1395,48.0,0.1163,-0.1579,30.0,-0.2105,-0.5,28.0,0.4,0.1667,4.0,1.0,1.0,4.0,0.0,-0.3333,0.0,,,145200.0,0.0182,0.2539,48.0,0.1163,-0.1579,0.0,0.0,0.0
2013-06-01,78745.0,"Austin, TX",209900.0,-0.0416,0.0709,127.0,0.0855,-0.216,30.0,-0.0323,-0.3023,72.0,0.0,-0.027,4.0,1.0,-0.3333,16.0,0.6,-0.6522,0.0,,,226900.0,-0.0169,0.1391,127.0,0.0855,-0.216,0.0,0.0,0.0
2013-06-01,78746.0,"Austin, TX",1200000.0,-0.0364,0.2637,207.0,-0.0048,-0.2189,59.0,0.1132,-0.0635,80.0,0.25,0.25,0.0,,-1.0,48.0,0.6,-0.0769,0.0,,,1663700.0,0.016,0.177,207.0,-0.0048,-0.2189,0.0,0.0,0.0
2013-06-01,78747.0,"Austin, TX",248000.0,0.0844,0.05,66.0,-0.0571,-0.1538,48.0,0.0213,-0.36,28.0,-0.2222,-0.1765,8.0,0.3333,1.0,16.0,1.6667,0.1429,0.0,,,277400.0,0.0444,0.0677,66.0,-0.0571,-0.1538,0.0,0.0,0.0
2013-06-01,78748.0,"Austin, TX",215000.0,0.0228,0.0755,174.0,0.0419,-0.2267,30.0,-0.0909,-0.2683,76.0,-0.24,-0.3091,16.0,0.6,1.0,28.0,0.2727,-0.5484,0.0,,,230600.0,0.0195,0.0177,174.0,0.0419,-0.2267,0.0,0.0,0.0
2013-06-01,78749.0,"Austin, TX",279900.0,0.0178,0.0976,106.0,0.1398,-0.1452,23.0,-0.08,-0.3235,60.0,-0.0909,-0.1667,4.0,1.0,1.0,8.0,0.0,-0.5556,0.0,,,280100.0,0.0021,0.0602,106.0,0.1398,-0.1452,0.0,0.0,0.0
2013-06-01,78750.0,"Austin, TX",354500.0,0.1472,0.2607,106.0,0.0,-0.197,37.0,0.0,-0.075,56.0,0.0769,0.1667,8.0,0.3333,3.0,28.0,1.0,-0.2632,0.0,,,346900.0,0.0427,0.1241,106.0,0.0,-0.197,0.0,0.0,0.0
2013-06-01,78751.0,"Austin, TX",367500.0,-0.0169,0.2283,73.0,0.058,0.0896,46.0,0.2432,0.0455,20.0,-0.2308,-0.0909,0.0,-1.0,-1.0,24.0,1.0,0.5,0.0,,,399700.0,-0.038,0.1384,73.0,0.058,0.0896,0.0,0.0,0.0
2013-06-01,78753.0,"Austin, TX",151900.0,-0.0065,0.0712,64.0,0.0847,-0.3535,36.0,0.2414,-0.2941,36.0,0.0588,-0.0526,4.0,1.0,,12.0,0.5,-0.5714,0.0,,,172800.0,-0.0458,0.0888,64.0,0.0847,-0.3535,0.0,0.0,0.0
2013-06-01,78754.0,"Austin, TX",185000.0,0.0283,0.1111,59.0,0.1132,-0.0167,45.0,0.125,-0.2969,28.0,0.4,0.75,4.0,0.0,,8.0,3.0,-0.2,0.0,,,184400.0,0.011,0.1397,59.0,0.1132,-0.0167,0.0,0.0,0.0
2013-06-01,78756.0,"Austin, TX",344000.0,0.0393,0.0023,43.0,0.0488,-0.1569,35.0,0.0606,-0.3269,24.0,1.0,0.2,0.0,,,0.0,-1.0,-1.0,0.0,,,401800.0,0.061,0.0807,43.0,0.0488,-0.1569,0.0,0.0,0.0
2013-06-01,78757.0,"Austin, TX",289900.0,-0.0327,0.1601,87.0,-0.0745,-0.275,29.0,-0.0645,-0.3256,48.0,-0.04,-0.1429,4.0,1.0,0.0,12.0,1.0,-0.3333,0.0,,,283300.0,-0.0238,0.1549,87.0,-0.0745,-0.275,0.0,0.0,0.0
2013-06-01,78758.0,"Austin, TX",157500.0,0.0129,0.171,77.0,0.1493,-0.1809,31.0,0.069,-0.3542,40.0,-0.0909,0.5385,4.0,,1.0,24.0,2.0,1.0,0.0,,,165300.0,0.0166,0.1503,77.0,0.1493,-0.1809,0.0,0.0,0.0
2013-06-01,78759.0,"Austin, TX",345000.0,-0.0177,0.0849,114.0,0.0,-0.2963,30.0,-0.0625,-0.2683,64.0,-0.1351,0.1852,8.0,0.3333,3.0,28.0,0.5556,-0.2632,0.0,,,353500.0,-0.0299,0.0382,114.0,0.0,-0.2963,0.0,0.0,0.0
2013-05-01,78701.0,"Austin, TX",454500.0,-0.0319,,95.0,-0.0404,,57.0,0.1875,,32.0,0.2308,-0.1579,2.0,,0.0,12.0,2.0,-0.25,0.0,,,762600.0,-0.0097,0.037,95.0,-0.0404,-0.2276,0.0,0.0,0.0
2013-05-01,78702.0,"Austin, TX",296300.0,-0.0074,,81.0,0.1571,-0.2358,35.0,-0.2708,-0.3137,48.0,0.5,0.0909,4.0,0.0,,14.0,-0.125,0.0,0.0,,,321100.0,-0.0003,0.2823,81.0,0.1571,-0.2358,0.0,0.0,0.0
2013-05-01,78703.0,"Austin, TX",769500.0,-0.0599,0.1005,144.0,0.0667,-0.2871,42.0,0.0769,-0.2759,64.0,0.1429,0.0,2.0,,,26.0,0.0833,-0.4348,0.0,,,1133200.0,0.0282,0.1475,144.0,0.0667,-0.2871,0.0,0.0,0.0
2013-05-01,78704.0,"Austin, TX",407000.0,-0.0289,0.0252,207.0,0.1564,-0.1229,37.0,0.0,-0.1957,106.0,0.2326,0.0816,6.0,-0.25,-0.5,38.0,0.2667,0.0556,0.0,,,475400.0,-0.0214,0.079,207.0,0.1564,-0.1229,0.0,0.0,0.0
2013-05-01,78705.0,"Austin, TX",210400.0,0.0024,0.0546,96.0,0.2,-0.2615,53.0,0.1778,0.0392,28.0,-0.1765,-0.3333,0.0,-1.0,-1.0,12.0,0.5,-0.3333,0.0,,,321900.0,-0.0216,0.1119,96.0,0.2,-0.2615,0.0,0.0,0.0
2013-05-01,78717.0,"Austin, TX",268800.0,0.0113,0.0752,122.0,0.1619,-0.1095,27.0,-0.1563,-0.3077,72.0,0.0588,0.3333,2.0,0.0,-0.6667,22.0,0.5714,-0.5,0.0,,,296500.0,0.0099,0.0612,122.0,0.1619,-0.1095,0.0,0.0,0.0
2013-05-01,78721.0,"Austin, TX",152200.0,0.0153,0.2547,27.0,0.2273,-0.3864,28.0,-0.3,-0.6667,16.0,0.3333,0.1429,0.0,,,2.0,0.0,-0.6667,0.0,,,178800.0,0.0624,0.2836,27.0,0.2273,-0.3864,0.0,0.0,0.0
2013-05-01,78723.0,"Austin, TX",214500.0,0.0499,0.0614,70.0,0.2727,-0.186,29.0,-0.1471,,54.0,0.5,0.5882,2.0,,0.0,4.0,-0.3333,-0.7143,0.0,,,236400.0,0.003,0.0319,70.0,0.2727,-0.186,0.0,0.0,0.0
2013-05-01,78726.0,"Austin, TX",372700.0,-0.0431,0.0971,39.0,-0.0488,0.2581,44.0,0.2222,0.1282,18.0,0.0,0.5,4.0,1.0,,6.0,-0.25,0.5,0.0,,,515500.0,-0.0143,0.3966,39.0,-0.0488,0.2581,0.0,0.0,0.0
2013-05-01,78727.0,"Austin, TX",218300.0,0.0046,0.0711,68.0,0.1724,-0.3818,26.0,0.04,-0.35,38.0,0.0,-0.1364,0.0,-1.0,,4.0,-0.3333,-0.875,0.0,,,224000.0,-0.0067,0.0551,68.0,0.1724,-0.3818,0.0,0.0,0.0
2013-05-01,78729.0,"Austin, TX",218700.0,0.1079,0.1118,71.0,0.0923,-0.3302,30.0,0.0345,-0.25,44.0,0.2222,0.1,2.0,,-0.5,12.0,0.0,-0.625,0.0,,,217500.0,0.0657,0.0821,71.0,0.0923,-0.3302,0.0,0.0,0.0
2013-05-01,78730.0,"Austin, TX",717500.0,-0.0438,0.0429,106.0,0.1042,-0.2789,52.0,-0.1034,-0.3158,34.0,0.0,-0.0556,8.0,3.0,,12.0,-0.1429,-0.5714,0.0,,,873000.0,-0.0222,-0.1709,106.0,0.1042,-0.2789,0.0,0.0,0.0
2013-05-01,78731.0,"Austin, TX",627800.0,0.0548,0.1823,132.0,0.056,-0.2281,36.0,0.1613,-0.3571,62.0,-0.225,-0.1389,2.0,,-0.5,30.0,0.6667,-0.25,0.0,,,801600.0,0.0059,0.0786,132.0,0.056,-0.2281,0.0,0.0,0.0
2013-05-01,78732.0,"Austin, TX",502300.0,-0.0826,0.0209,162.0,0.2558,-0.202,38.0,-0.1364,-0.3968,88.0,0.913,0.4194,2.0,0.0,0.0,40.0,1.8571,-0.2593,0.0,,,820500.0,-0.0135,0.1145,162.0,0.2558,-0.202,0.0,0.0,0.0
2013-05-01,78733.0,"Austin, TX",849000.0,-0.0325,0.0639,74.0,0.0137,-0.0976,54.0,0.102,-0.0526,18.0,-0.3077,-0.1818,0.0,,,14.0,-0.125,-0.3,0.0,,,1471300.0,-0.0309,0.0433,74.0,0.0137,-0.0976,0.0,0.0,0.0
2013-05-01,78734.0,"Austin, TX",406000.0,-0.0217,-0.0224,331.0,0.0216,-0.1335,67.0,0.0469,-0.1299,94.0,-0.0784,-0.06,12.0,2.0,0.0,52.0,0.0,-0.2571,0.0,,,790900.0,0.0383,0.1222,331.0,0.0216,-0.1335,0.0,0.0,0.0
2013-05-01,78735.0,"Austin, TX",768000.0,-0.0399,-0.039,95.0,0.131,-0.1739,36.0,-0.1628,-0.2653,42.0,-0.087,0.05,2.0,,,18.0,0.8,0.0,0.0,,,1103700.0,-0.0755,0.0867,95.0,0.131,-0.1739,0.0,0.0,0.0
2013-05-01,78736.0,"Austin, TX",400500.0,0.1064,,39.0,-0.0488,-0.1702,49.0,0.0,0.1136,6.0,-0.4,-0.6667,6.0,2.0,,4.0,0.0,-0.6,0.0,,,604100.0,0.0,0.1368,39.0,-0.0488,-0.1702,0.0,0.0,0.0
2013-05-01,78737.0,"Austin, TX",380000.0,0.0133,0.0483,137.0,-0.042,-0.0867,63.0,0.3404,0.0678,36.0,-0.28,-0.1,16.0,-0.2,7.0,30.0,0.875,-0.0625,0.0,,,412200.0,-0.0031,0.0467,137.0,-0.042,-0.0867,0.0,0.0,0.0
2013-05-01,78738.0,"Austin, TX",589000.0,-0.0124,0.079,313.0,0.0539,0.0162,60.0,0.1765,-0.0323,86.0,0.0,-0.0227,14.0,0.1667,,46.0,-0.2069,-0.3235,0.0,,,783100.0,-0.0217,0.0504,313.0,0.0539,0.0162,0.0,0.0,0.0
2013-05-01,78739.0,"Austin, TX",400000.0,0.0096,0.0672,84.0,0.1831,-0.1515,30.0,0.1538,-0.2105,48.0,0.1429,0.0,4.0,0.0,,10.0,0.25,-0.75,0.0,,,420600.0,0.0031,0.1071,84.0,0.1831,-0.1515,0.0,0.0,0.0
2013-05-01,78741.0,"Austin, TX",160600.0,0.0229,0.2626,45.0,0.0465,-0.3836,37.0,0.0,-0.2745,18.0,-0.25,-0.5263,0.0,-1.0,,0.0,-1.0,-1.0,0.0,,,170600.0,0.0352,0.2741,45.0,0.0465,-0.3836,0.0,0.0,0.0
2013-05-01,78744.0,"Austin, TX",132100.0,0.056,0.202,43.0,-0.1042,-0.1887,38.0,0.0556,-0.377,20.0,-0.2308,-0.1667,2.0,0.0,,4.0,-0.3333,0.0,0.0,,,142600.0,-0.0007,0.1854,43.0,-0.1042,-0.1887,0.0,0.0,0.0
2013-05-01,78745.0,"Austin, TX",219000.0,-0.0144,0.1145,117.0,0.17,-0.2778,31.0,-0.1842,-0.2439,72.0,0.1613,0.2,2.0,,-0.6667,10.0,0.25,-0.7222,0.0,,,230800.0,-0.006,0.1627,117.0,0.17,-0.2778,0.0,0.0,0.0
2013-05-01,78746.0,"Austin, TX",1245300.0,-0.0014,0.3122,208.0,0.0947,-0.1545,53.0,0.0816,-0.0702,64.0,-0.1111,-0.2195,0.0,-1.0,-1.0,30.0,0.1538,-0.4231,0.0,,,1637500.0,-0.0347,0.1934,208.0,0.0947,-0.1545,0.0,0.0,0.0
2013-05-01,78747.0,"Austin, TX",228700.0,-0.0052,-0.0778,70.0,0.0294,-0.1566,47.0,-0.1455,-0.3286,36.0,0.2857,1.0,6.0,0.0,,6.0,-0.625,-0.5,0.0,,,265600.0,0.0126,0.0019,70.0,0.0294,-0.1566,0.0,0.0,0.0
2013-05-01,78748.0,"Austin, TX",210200.0,0.0106,0.0329,167.0,-0.0565,-0.2196,33.0,0.0645,-0.1316,100.0,0.1628,-0.0566,10.0,1.5,1.5,22.0,-0.2143,-0.45,0.0,,,226200.0,0.0044,-0.0267,167.0,-0.0565,-0.2196,0.0,0.0,0.0
2013-05-01,78749.0,"Austin, TX",275000.0,0.0114,0.0848,93.0,0.1772,-0.2791,25.0,0.0,-0.2424,66.0,0.1379,0.1379,2.0,-0.5,,8.0,0.3333,-0.6364,0.0,,,279500.0,0.0149,0.0939,93.0,0.1772,-0.2791,0.0,0.0,0.0
2013-05-01,78750.0,"Austin, TX",309000.0,-0.0556,0.1127,106.0,-0.045,-0.2535,37.0,0.1563,-0.1395,52.0,-0.0714,0.0,6.0,,2.0,14.0,0.1667,-0.6111,0.0,,,332700.0,-0.0292,0.0827,106.0,-0.045,-0.2535,0.0,0.0,0.0
2013-05-01,78751.0,"Austin, TX",373800.0,0.004,0.2502,69.0,0.2105,0.0455,37.0,0.0882,-0.26,26.0,-0.1875,0.625,4.0,,1.0,12.0,1.0,0.5,0.0,,,415500.0,0.0532,0.1236,69.0,0.2105,0.0455,0.0,0.0,0.0
2013-05-01,78753.0,"Austin, TX",152900.0,-0.0677,0.1326,59.0,0.1132,-0.4158,29.0,-0.1944,-0.3958,34.0,-0.1053,-0.1905,2.0,,,8.0,1.0,-0.5556,0.0,,,181100.0,-0.0071,0.2114,59.0,0.1132,-0.4158,0.0,0.0,0.0
2013-05-01,78754.0,"Austin, TX",179900.0,0.0175,0.1379,53.0,0.0816,-0.1719,40.0,0.0,-0.3333,20.0,-0.1667,0.4286,4.0,-0.3333,1.0,2.0,-0.8,-0.8333,0.0,,,182400.0,0.0334,0.176,53.0,0.0816,-0.1719,0.0,0.0,0.0
2013-05-01,78756.0,"Austin, TX",331000.0,-0.1052,-0.023,41.0,0.1714,-0.2679,33.0,0.0,-0.175,12.0,-0.5,-0.25,0.0,-1.0,-1.0,4.0,0.0,-0.6,0.0,,,378700.0,-0.0339,0.037,41.0,0.1714,-0.2679,0.0,0.0,0.0
2013-05-01,78757.0,"Austin, TX",299700.0,0.0898,0.1993,94.0,0.1059,-0.2231,31.0,-0.0606,-0.2439,50.0,0.0,0.087,2.0,,,6.0,-0.5,-0.7273,0.0,,,290200.0,0.0661,0.1967,94.0,0.1059,-0.2231,0.0,0.0,0.0
2013-05-01,78758.0,"Austin, TX",155500.0,0.0457,0.3189,67.0,0.1754,-0.3232,29.0,-0.2564,-0.3256,44.0,0.6923,0.0476,0.0,-1.0,,8.0,0.0,-0.3333,0.0,,,162600.0,0.0477,0.2053,67.0,0.1754,-0.3232,0.0,0.0,0.0
2013-05-01,78759.0,"Austin, TX",351200.0,0.0098,0.0421,114.0,0.0364,-0.2875,32.0,0.0667,-0.1111,74.0,0.1212,-0.0263,6.0,0.5,0.5,18.0,0.8,-0.4706,0.0,,,364400.0,0.0125,0.023,114.0,0.0364,-0.2875,0.0,0.0,0.0
2013-04-01,78701.0,"Austin, TX",469500.0,-0.0776,0.2132,99.0,0.0421,-0.0388,48.0,0.0435,-0.2615,26.0,-0.4091,-0.48,0.0,,,4.0,0.0,-0.7143,0.0,,,770100.0,-0.0554,0.0515,99.0,0.0421,-0.0388,0.0,0.0,0.0
2013-04-01,78702.0,"Austin, TX",298500.0,0.1138,,70.0,-0.0541,-0.3137,48.0,-0.1111,0.0,32.0,0.1429,0.0667,4.0,,1.0,16.0,0.0,1.0,0.0,,,321200.0,0.058,0.2874,70.0,-0.0541,-0.3137,0.0,0.0,0.0
2013-04-01,78703.0,"Austin, TX",818500.0,0.0561,0.2381,135.0,0.1538,-0.2857,39.0,-0.0488,-0.2909,56.0,-0.3,-0.2821,0.0,,-1.0,24.0,0.5,-0.2941,0.0,,,1102100.0,0.0204,0.187,135.0,0.1538,-0.2857,0.0,0.0,0.0
2013-04-01,78704.0,"Austin, TX",419100.0,0.0348,0.0557,179.0,0.0655,-0.2479,37.0,0.0,-0.2745,86.0,0.0238,-0.2182,8.0,1.0,0.0,30.0,0.5,-0.0625,0.0,,,485800.0,0.0524,0.1091,179.0,0.0655,-0.2479,0.0,0.0,0.0
2013-04-01,78705.0,"Austin, TX",209900.0,-0.0237,0.0521,80.0,-0.0588,-0.3548,45.0,0.1538,-0.1176,34.0,-0.0556,-0.2273,4.0,,1.0,8.0,,-0.4286,0.0,,,329000.0,0.0369,0.2586,80.0,-0.0588,-0.3548,0.0,0.0,0.0
2013-04-01,78717.0,"Austin, TX",265800.0,0.0168,0.0636,105.0,0.0194,-0.2045,32.0,0.0323,-0.2,68.0,0.4167,0.0303,2.0,-0.75,-0.6667,14.0,0.1667,-0.6667,0.0,,,293600.0,0.0316,0.032,105.0,0.0194,-0.2045,0.0,0.0,0.0
2013-04-01,78721.0,"Austin, TX",149900.0,-0.1483,,22.0,-0.12,,40.0,-0.1304,,12.0,0.0,-0.3333,0.0,,,2.0,,-0.5,0.0,,,168300.0,-0.0808,0.2692,22.0,-0.12,-0.5,0.0,0.0,0.0
2013-04-01,78723.0,"Austin, TX",204300.0,0.081,,55.0,-0.1667,,34.0,-0.0556,,36.0,0.0,-0.1818,0.0,,-1.0,6.0,0.5,-0.6667,0.0,,,235700.0,0.0675,0.0504,55.0,-0.1667,-0.4022,0.0,0.0,0.0
2013-04-01,78726.0,"Austin, TX",389500.0,-0.05,0.1293,41.0,0.2059,0.1714,36.0,0.0286,-0.027,18.0,-0.25,-0.1818,2.0,,,8.0,1.0,0.0,0.0,,,523000.0,-0.0082,0.407,41.0,0.2059,0.1714,0.0,0.0,0.0
2013-04-01,78727.0,"Austin, TX",217300.0,-0.0342,0.1294,58.0,0.5263,-0.4528,25.0,-0.2647,-0.3421,38.0,0.0556,-0.2692,2.0,,,6.0,0.5,-0.8125,0.0,,,225500.0,-0.0367,0.0883,58.0,0.5263,-0.4528,0.0,0.0,0.0
2013-04-01,78729.0,"Austin, TX",197400.0,-0.013,0.0207,65.0,0.0484,-0.3367,29.0,-0.0938,-0.2162,36.0,-0.1,-0.25,0.0,,-1.0,12.0,0.5,-0.5714,0.0,,,204100.0,-0.0063,0.0334,65.0,0.0484,-0.3367,0.0,0.0,0.0
2013-04-01,78730.0,"Austin, TX",750400.0,0.072,0.0794,96.0,0.0435,-0.3191,58.0,0.0,0.0,34.0,-0.15,-0.2609,2.0,,-0.5,14.0,0.75,-0.5,0.0,,,892800.0,0.0072,-0.159,96.0,0.0435,-0.3191,0.0,0.0,0.0
2013-04-01,78731.0,"Austin, TX",595200.0,0.046,0.1625,125.0,0.0965,-0.2857,31.0,-0.2955,,80.0,0.3333,0.0526,0.0,,-1.0,18.0,0.125,-0.5,0.0,,,796900.0,0.0174,0.0937,125.0,0.0965,-0.2857,0.0,0.0,0.0
